draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1951,4,3,INI,Bill,Tosheff,TosheBi01,Indiana,N
1951,4,4,FtW,Herb,Hargett,N/A,Mississippi State,N
1951,4,5,Syr,Paul,Horvath,N/A,North Carolina State,N
1951,4,6,NYK,Lloyd,Sandstrom,N/A,St. Thomas,N
1951,4,7,Bos,Bob,Barnett,N/A,Evansville,N
1951,4,8,ROC,Elmer,Behnke,BehnkEl01,Bradley,N
1951,4,9,PH1,Jud,Milhon,N/A,Ohio Wesleyan,N
1951,4,10,MIE,Gale,McArthur,N/A,Oklahoma A&M,N
1951,5,1,N/A,Leroy,Ishman,N/A,American,N
1951,5,2,TRI,Bob,Sakel,N/A,Evansville,N
1951,5,3,INI,Bob,Pierce,N/A,Nebraska,N
1951,5,4,FtW,Leo,Johnson,N/A,Arizona,N
1951,5,5,Syr,Glen,Anderson,N/A,Colorado A&M,N
1951,5,6,NYK,Tom,Smith,SmithTo02,St. Peter's,N
1951,5,7,Bos,Rip,Gish,N/A,Western Kentucky,N
1951,5,8,ROC,Dan,Bagley,N/A,Notre Dame,N
1951,5,9,PH1,Mike,Kearns,KearnMi01,Princeton,N
1951,5,10,MIE,Leo,Vander Kuy,N/A,Michigan,N
1951,6,1,N/A,Glen,Duggins,N/A,Utah,N
1951,6,2,TRI,John,Rennicke,RenniJo01,Drake,N
1951,6,3,INI,Marv,Johnson,N/A,Wheaton,N
1951,6,4,FtW,Frank,Clasbeek,N/A,Iowa,N
1951,6,5,Syr,Bob,Wheeler,N/A,Idaho,N
1951,6,6,NYK,Al,McGuire,McGuiAl01,St. John's,N
1951,6,7,Bos,Jim,Luisi,LuisiJi01,St. Francis (NY),N
1951,6,8,ROC,Jim,Ove,N/A,Valparaiso,N
1951,6,9,PH1,Bob,Swails,N/A,Indiana Central,N
1951,6,10,MIE,Deward,Dopson,N/A,Arkansas Polytechnic,N
1951,7,1,N/A,Tom,Riach,N/A,Southern California,N
1951,7,2,TRI,Bob,Ambler,N/A,Arkansas,N
1951,7,3,INI,Ted,Beach,N/A,Illinois,N
1951,7,4,FtW,Jim,Ramstead,N/A,Stanford,N
1951,7,5,Syr,Roy,Reardon,N/A,St. Francis (NY),N
1951,7,6,NYK,Sid,Ryen,N/A,Denver,N
1951,7,7,Bos,John,Azary,N/A,Columbia,N
1951,7,8,ROC,John,Brown,N/A,Southern Methodist,N
1951,7,9,PH1,George,Dempsey,DempsGe01,King's,N
1951,7,10,MIE,Ed,Head,N/A,Kansas State,N
1951,8,1,N/A,Bill,Harper,N/A,Oregon State,N
1951,8,2,TRI,Aaron,Preece,N/A,Bradley,N
1951,8,3,INI,George,Kelly,N/A,Vanderbilt,N
1951,8,4,FtW,John,Manning,N/A,Duquesne,N
1951,8,5,Syr,Tom,Jockle,N/A,Syracuse,N
1951,8,6,Bos,Hugo,Kappler,N/A,North Carolina State,N
1951,8,7,ROC,George,Davidson,N/A,Lafayette,N
1951,8,8,PH1,Jim,Phelan,PhelaJi01,La Salle,N
1951,9,1,N/A,Bob,Crowe,N/A,San Jose State,N
1951,9,2,TRI,Wayne,Tucker,N/A,Colorado,N
1951,9,3,Syr,Ray,Kirkwasser,N/A,Ithaca,N
1951,9,4,PH1,Hugh,Faulkner,N/A,Pepperdine,N
1951,10,1,N/A,Dan,Torrey,N/A,Oregon State,N
1951,10,2,TRI,John,DeWitt,N/A,Texas A&M,N
1951,10,3,PH1,Paul,Gerwin,N/A,Cornell,N
1951,11,1,N/A,Clem,Pavilonis,N/A,DePaul,N
1951,12,1,N/A,John,Burke,N/A,Springfield (MA),N
1952,0,0,N/A,Blaine,Denning,DenniBl01,Lawrence,N
1952,0,0,N/A,Chuck,Grisgby,N/A,Dayton,N
1952,0,0,N/A,Frank,Guisness,N/A,Washington,N
1952,0,0,N/A,Bill,Lea,N/A,SW Missouri,N
1952,0,0,N/A,Art,Press,N/A,Western Maryland,N
1952,0,0,N/A,Bob,Priddy,PriddBo01,New Mexico A&M,N
1952,0,0,N/A,Benny,Purcell,N/A,Murray State,N
1952,0,0,N/A,Bud,Penwell,N/A,Oklahoma City,N
1952,0,0,N/A,Mike,Magula,N/A,Youngstown,N
1952,0,0,N/A,Bud,Peterson,N/A,Oregon,N
1952,0,0,N/A,Jim,Walsh,WalshJi01,Stanford,N
1952,0,0,FTW,Bill,Carlson,N/A,Fordham,N
1952,0,0,FTW,Hal,Cerra,N/A,Duquesne,N
1952,0,0,FTW,Bob,Clifton,N/A,Iowa,N
1952,0,0,FTW,Leo,Corkery,N/A,St. Bonaventure,N
1952,0,0,FTW,Don,Meineke,MeineDo01,Dayton,N
1952,0,0,FTW,Lee,Terrill,N/A,North Carolina State,N
1952,0,0,FTW,Jim,Ramstead,N/A,Stanford,N
1952,0,0,INI,Jay,Handlan,N/A,Washington & Lee,N
1952,0,0,INI,Bill,Harrell,N/A,Siena,N
1952,0,0,INI,Jim,Hoverder,N/A,Central Missouri State,N
1952,0,0,INI,Gene,Rhodes,RhodeGe01,Western Kentucky,N
1952,0,0,INI,Dale,Toft,N/A,Denver,N
1952,0,0,INI,Lucian,Whitaker,WhitaLu01,Kentucky,N
1952,0,0,INI,Bob,Zawoluk,ZawolBo01,St. John's,N
1952,0,0,INI,Gordon,Stauffer,N/A,Michigan State,N
1952,0,0,MI1,Pete,Brewster,N/A,Purdue,N
1952,0,0,MI1,Roger,Johnson,N/A,Arizona,N
1952,0,0,MI1,Ed,Miller,MilleEd01,Syracuse,N
1952,0,0,MI1,George,McLeod,McLeoGe01,Texas Christian,N
1952,0,0,MI1,Ab,Nicholas,N/A,Wisconsin,N
1952,0,0,MI1,Dick,Retherford,N/A,Baldwin-Wallace,N
1952,0,0,MI1,John,Snee,N/A,Clemson,N
1952,0,0,MI1,Jim,Tackett,N/A,New Mexico,N
1952,0,0,MI1,Coyt,Vance,N/A,Mississippi State,N
1952,0,0,MI1,Bob,Watson,WatsoBo01,Kentucky,N
1952,0,0,MIE,Tom,Ackerman,N/A,West Liberty,N
1952,0,0,MIE,Jim,Bishop,N/A,Mississippi Southern,N
1952,0,0,MIE,Rod,Fletcher,N/A,Illinois,N
1952,0,0,MIE,Cliff,Haag,N/A,Wyoming,N
1952,0,0,MIE,Jim,Holstein,HolstJi01,Cincinnati,N
1952,0,0,MIE,Bob,Holt,N/A,Tulane,N
1952,0,0,MIE,Tom,Katsimpalis,N/A,Eastern Illinois,N
1952,0,0,MIE,Dick,Means,N/A,Minnesota,N
1952,0,0,MIE,Dwight,Morrison,MorriDw01,Southern California,N
1952,0,0,MIE,Carl,McNulty,McNulCa01,Purdue,N
1952,0,0,MIE,Ed,Ramiraz,N/A,Centenary,N
1952,0,0,MIE,Don,Schneider,N/A,Arizona,N
1952,0,0,MIE,Gene,Smith,N/A,Xavier (OH),N
1952,0,0,MIE,Gene,Smith,N/A,Huron,N
1952,0,0,MIE,Homer,Spain,N/A,Union (TN),N
1952,0,0,MIE,John,Wallesea,N/A,Memphis State,N
1952,0,0,NYK,Roy,Belliveau,N/A,Seton Hall,N
1952,0,0,NYK,Dick,Bunt,BuntDi01 ,New York University,N
1952,0,0,NYK,Bert,Cook,CookBe01 ,Utah State,N
1952,0,0,NYK,Ben,Gibson,N/A,St. Mary's (CA),N
1952,0,0,NYK,Bud,Julian,N/A,SW Missouri State,N
1952,0,0,NYK,Paul,Sullivan,N/A,Alabama,N
1952,0,0,NYK,Dick,Surhoff,SurhoDi01,Long Island,N
1952,0,0,PHI,Tom,Brennan,N/A,Villanova,N
1952,0,0,PHI,Bob,Brown,BrownBo01,Louisville,N
1952,0,0,PHI,Burr,Carlson,N/A,Connecticut,N
1952,0,0,PHI,Nick,Kladis,N/A,Loyola (IL),N
1952,0,0,PHI,Newt,Jones,N/A,La Salle,N
1952,0,0,PHI,Moe,Radovich,RadovMo01,Wyoming,N
1952,0,0,PHI,Don,Scanlon,N/A,Pennsylvania,N
1952,0,0,PHI,Glenn,Smith,N/A,Utah,N
1952,0,0,PHI,Ben,Stewart,N/A,Villanova,N
1952,0,0,ROC,Bryant,Ivey,N/A,Alabama,N
1952,0,0,ROC,Leroy,Leslie,N/A,Notre Dame,N
1952,0,0,ROC,Ronnie,MacGilvray,MacGiRo01,St. John's,N
1952,0,0,ROC,Jewell,McDowell,N/A,Texas A&M,N
1952,0,0,ROC,Jack,McMahon,McMahJa01,St. John's,N
1952,0,0,ROC,Sam,Miranda,N/A,Indiana,N
1952,0,0,ROC,Jerry,Romney,N/A,Brigham Young,N
1952,0,0,ROC,Ray,Royce,N/A,Houston,N
1952,0,0,ROC,Arnold,Smith,N/A,CCNY,N
1952,0,0,ROC,Ray,Sonnenberg,N/A,St. Louis,N
1952,0,0,ROC,Ray,Steiner,N/A,St. Louis,N
1952,0,0,ROC,Bob,Whitmer,N/A,Florida State,N
1952,0,0,SYR,Jim,Brasco,BrascJi01,New York University,N
1952,0,0,SYR,Bud,Donnelly,N/A,La Salle,N
1952,0,0,SYR,Jim,Kennedy,N/A,Duquesne,N
1952,0,0,SYR,Ken,McBride,McBriKe01,Maryland State,N
1952,0,0,SYR,Harry,Moore,N/A,West Virginia,N
1952,0,0,SYR,Bob,Roche,N/A,Syracuse,N
1952,1,0,N/A,Jim,Baechtold,BaechJi01,Eastern Kentucky,N
1952,1,0,Bos,Bill,Stauffer,N/A,Missouri,N
1952,1,0,FTW,Dick,Groat,GroatDi01,Duke,N
1952,1,0,INI,Joe,Dean,N/A,Louisiana State,N
1952,1,0,MI1,Mark,Workman,WorkmMa01,West Virginia,N
1952,1,0,MIE,Clyde,Lovellette,LovelCl01,Kansas,N
1952,1,0,NYK,Ralph,Polson,PolsoRa01,Whitworth,N
1952,1,0,PHI,Bill,Mlkvy,MlkvyBi01,Temple,N
1952,1,0,ROC,Chuck,Darling,N/A,Iowa,N
1952,1,0,SYR,Bob,Luchmueller,N/A,Lousiville,N
1952,2,0,Bos,Jim,Iverson,N/A,Kansas State,N
1952,2,0,PHI,Walt,Davis,DavisWa01,Texas A&M,N
1952,3,0,Bos,JC,Maze,N/A,SW Texas,N
1952,4,0,Bos,Herm,Hedderick,HeddeHe01,Canisius,N
1952,5,0,Bos,Don,Johnson,N/A,Oklahoma State,N
1952,6,0,Bos,Jim,Buchanan,N/A,Nebraska,N
1952,7,0,Bos,Fred,Eydt,N/A,Cornell,N
1952,8,0,Bos,Gordon,Mungier,N/A,Spring Hill,N
1952,9,0,Bos,Jim,Dilling,N/A,Holy Cross,N
1952,10,0,Bos,Gene,Conley,ConleGe01,Washington State,N
1953,0,0,N/A,Bob,Speight,N/A,North Carolina State,N
1953,0,0,N/A,Bob,Peterson,PeterBo01,Oregon,N
1953,0,0,N/A,Bill,Schyman,N/A,DePaul,N
1953,0,0,N/A,Paul,Nolen,NolenPa01,Texas Tech,N
1953,0,0,N/A,Elmer,Tolson,N/A,Eastern Kentucky,N
1953,0,0,N/A,Herman,Sledzik,N/A,Penn State,N
1953,0,0,N/A,Connie,Rea,ReaCo01  ,Centenary,N
1953,0,0,N/A,Dennis,Murphy,N/A,Georgetown,N
1953,0,0,N/A,Jack,Carby,N/A,Kansas State,N
1953,0,0,N/A,Bob,Emmercik,N/A,Clarion State,N
1953,0,0,N/A,Russ,Johnson,N/A,None,N
1953,0,0,N/A,Don,Stemmerich,N/A,None,N
1953,0,0,N/A,Bob,Kraback,N/A,None,N
1953,0,0,N/A,Joe,Piorkowski,N/A,None,N
1953,0,0,N/A,Edward,Walsh,N/A,None,N
1953,0,0,FTW,George,Glasgow,N/A,Fairleigh Dickinson,N
1953,0,0,FTW,Jim,Bredar,N/A,Illinois,N
1953,0,0,FTW,Jim,Bingham,N/A,Eastern Kentucky,N
1953,0,0,FTW,Mike,Bodnar,N/A,St. Bonaventure,N
1953,0,0,FTW,Norb,Lewinski,N/A,Notre Dame,N
1953,0,0,FTW,William,Hagan,N/A,Siena,N
1953,0,0,FTW,Dean,Kelley,N/A,Kansas,N
1953,0,0,FTW,Dick,White,N/A,Eastern Kentucky,N
1953,0,0,MI1,Bill,Bolger,BolgeBi01,Georgetown,N
1953,0,0,MI1,Irv,Bemoras,BemorIr01,Illinois,N
1953,0,0,MI1,Gene,Dyker,DykerGe01,DePaul,N
1953,0,0,MI1,Joe,Cipriano,N/A,Washington,N
1953,0,0,MI1,John,OBrien,N/A,Seattle,N
1953,0,0,MI1,Eddie,OBrien,N/A,Seattle,N
1953,0,0,MI1,Darrell,Tucker,N/A,Utah State,N
1953,0,0,MI1,Paul,Brandt,N/A,Columbia,N
1953,0,0,MI1,Bob,Rousey,N/A,Kansas State,N
1953,0,0,MIE,Ron,Feiereisel,FeierRo01,DePaul,N
1953,0,0,MIE,Hartly,Kruger,N/A,Idaho,N
1953,0,0,MIE,Ken,Flowers,N/A,Southern California,N
1953,0,0,MIE,Zippy,Morocco,N/A,Georgia,N
1953,0,0,MIE,Pete,Silas,N/A,Georgia Tech,N
1953,0,0,MIE,Lloyd,Olmstead,N/A,Cornell (IA),N
1953,0,0,MIE,Joe,Richey,N/A,Brigham Young,N
1953,0,0,MIE,Hank,Budde,N/A,Xavier (OH),N
1953,0,0,MIE,Walt,Kearns,N/A,Arkansas,N
1953,0,0,MIE,Bill,Chambers,N/A,William & Mary,N
1953,0,0,MIE,Harold,Christensen,N/A,Brigham Young,N
1953,0,0,MIE,Bob,Gelle,N/A,Minnesota,N
1953,0,0,MIE,Lloyd,Thorgaard,N/A,Hamline,N
1953,0,0,MIE,Bob,Gussner,N/A,Hamline,N
1953,0,0,MIE,Chuck,Wolfe,N/A,North Dakota,N
1953,0,0,MIE,Doug,Atkins,N/A,Tennessee,N
1953,0,0,MIE,Roger,Kuss,N/A,River Falls State,N
1953,0,0,NYK,Joe,Smyth,SmythJo01,Niagara,N
1953,0,0,NYK,Allan,Schutts,N/A,Springfield,N
1953,0,0,NYK,Richard,Atha,AthaRi01 ,Indiana State,N
1953,0,0,NYK,Forrest,Hamilton,N/A,SW Missouri State,N
1953,0,0,NYK,Richard,Prater,N/A,Kentucky,N
1953,0,0,NYK,Bob,Matheny,N/A,California,N
1953,0,0,NYK,Larry,OConnor,N/A,Canisius,N
1953,0,0,NYK,Delmer,Diercks,N/A,Iowa State,N
1953,0,0,PHI,Jack,George,GeorgJa01,La Salle,N
1953,0,0,ROC,Norman,Swanson,SwansNo01,Detroit,N
1953,0,0,ROC,Frank,Reddout,ReddoFr01,Syracuse,N
1953,0,0,ROC,Will,Walls,N/A,Miami (OH),N
1953,0,0,ROC,Hugh,Beins,N/A,Georgetown,N
1953,0,0,ROC,Kendall,Sheets,N/A,Oklahoma A&M,N
1953,0,0,ROC,Jim,Scottie,N/A,West Virginia,N
1953,0,0,ROC,Dick,Gross,N/A,Wheaton,N
1953,0,0,ROC,Jim,Gerber,N/A,Bowling Green,N
1953,0,0,ROC,Will,Bales,N/A,Eastern Kentucky,N
1953,0,0,ROC,Bill,Edwards,N/A,St. Bonaventure,N
1953,0,0,ROC,Bob,Goss,N/A,North Carolina State,N
1953,0,0,ROC,Paul,Smaagard,N/A,Hamline,N
1953,0,0,ROC,Ken,Sears,SearsKe01,Santa Clara,N
1953,0,0,ROC,John,Kurz,N/A,Loyola (CA),N
1953,0,0,ROC,Ed,Kohl,N/A,Regis,N
1953,0,0,ROC,Gene,Lambert,N/A,Arkansas,N
1953,0,0,ROC,Tex,Silverman,N/A,Nick McGuire,N
1953,0,0,SYR,Dick,Knostman,N/A,Kansas State,N
1953,0,0,SYR,Bill,Kenville,KenviBi01,St. Bonaventure,N
1953,0,0,SYR,Andy,McGowan,N/A,Manhattan,N
1953,0,0,SYR,Warren,Shackelford,N/A,Tulsa,N
1953,0,0,SYR,Bill,Jenkins,N/A,LeMoyne,N
1953,0,0,SYR,Bill,Hull,N/A,Utah State,N
1953,0,0,SYR,Joe,Hughes,N/A,Denver,N
1953,0,0,SYR,Gerald,Nappy,N/A,Georgetown,N
1953,0,0,SYR,Al,Bailey,N/A,Duquesne,N
1953,0,0,SYR,Glen,Dille,N/A,Tulsa,N
1953,0,0,SYR,Garrett,Beshear,N/A,Murray State,N
1953,1,0,N/A,Ray,Felix,FelixRa01,Long Island,N
1953,1,0,BOS,Frank,Ramsey,RamseFr01,Kentucky,N
1953,1,0,FTW,Jack,Molinas,MolinJa01,Columbia,N
1953,1,0,MI1,Bob,Houbregs,HoubrBo01,Washington,N
1953,1,0,MIE,Jim,Fritsche,FritsJi01,Hamline,N
1953,1,0,NYK,Walter,Dukes,DukesWa01,Seton Hall,N
1953,1,0,PHI,Ernie,Beck,BeckEr01 ,Pennsylvania,N
1953,1,0,ROC,Richie,Regan,ReganRi01,Seton Hall,N
1953,1,0,SYR,James,Neal,NealJi01 ,Wofford,N
1953,2,0,BOS,Chet,Noe,N/A,Oregon,N
1953,2,0,NYK,Buddy,Ackerman,ACKERDO01,Long Island,N
1953,2,0,PHI,Larry,Hennessy,HenneLa01,Villanova,N
1953,3,0,BOS,Cliff,Hagan,HaganCl01,Kentucky,N
1953,3,0,NYK,Neil,Gordon,N/A,Furman,N
1953,3,0,PHI,Norm,Grekin,GrekiNo01,La Salle,N
1953,4,0,BOS,Earle,Markey,N/A,Holy Cross,N
1953,4,0,NYK,Thomas,Bishop,N/A,Mississippi Southern,N
1953,4,0,PHI,Fred,Ihle,N/A,La Salle,N
1953,5,0,BOS,John,Holup,N/A,George Washington,N
1953,5,0,NYK,Robert,Santini,SantiBo01,Iona,N
1953,5,0,PHI,Eddie,Solomon,N/A,West Virginia Tech,N
1953,6,0,BOS,Vernon,Stokes,N/A,St. Francis (NY),N
1953,6,0,PHI,Don,Eby,N/A,Southern California,N
1953,7,0,BOS,Lou,Tsioropoulos,TsiorLo01,Kentucky,N
1953,7,0,PHI,Bob,Marske,N/A,South Dakota,N
1953,8,0,BOS,Ted,Lallier,N/A,Colby,N
1953,8,0,PHI,Bill,Dodd,N/A,Colgate,N
1953,9,0,BOS,Lewis,Gilcrease,N/A,SW Texas,N
1953,9,0,PHI,Bob,Sassone,N/A,St. Bonaventure,N
1953,10,0,BOS,Tom,Lillis,N/A,St. Louis,N
1953,10,0,PHI,Toar,Hester,N/A,Centenary,N
1953,11,0,BOS,Gil,Reich,N/A,Kansas,N
1953,11,0,PHI,John,Doogan,N/A,St. Joseph's (PA),N
1953,12,0,BOS,Jim,Dogerty,N/A,Whitworth,N
1953,12,0,PHI,Charles,Duffley,N/A,St. Anselm's,N
1954,1,1,N/A,Frank,Selvy,SelvyFr01,Furman,N
1954,1,2,MI1,Bob,Pettit,PettiBo01,Louisiana State,N
1954,1,3,PH1,Gene,Shue,ShueGe01 ,Maryland,N
1954,1,4,FtW,Dick,Rosenthal,RosenDi01,Notre Dame,N
1954,1,5,Bos,Togo,Palazzi,PalazTo01,Holy Cross,N
1954,1,6,Syr,John,Kerr,KerrJo01 ,Illinois,N
1954,1,7,ROC,Tom,Marshall,MarshTo01,Western Kentucky,N
1954,1,8,NYK,Jack,Turner,TurneJa01,Western Kentucky,N
1954,1,9,MIE,Ed,Kalafat,KalafEd01,Minnesota,N
1954,2,1,N/A,Bob,Leonard,LeonaBo01,Indiana,N
1954,2,2,MI1,Bob,Mattick,N/A,Oklahoma State,N
1954,2,3,PH1,Larry,Costello,CosteLa01,Niagara,N
1954,2,4,FtW,Arnold,Short,N/A,Oklahoma City,N
1954,2,5,Bos,Dwight,Morrison,MorriDw01,Idaho,N
1954,2,6,Syr,Dick,Farley,FarleDi01,Indiana,N
1954,2,7,ROC,Boris,Nachamkin,NachaBo01,New York University,N
1954,2,8,NYK,Richie,Guerin,N/A,Iona,N
1954,2,9,MIE,Al,Bianchi,BiancAl01,Bowling Green,N
1954,3,1,N/A,Werner,Killen,N/A,Lawrence,N
1954,3,2,MI1,Walt,Walowac,N/A,Marshall,N
1954,3,3,PH1,Ben,Peters,N/A,St. Benedict,N
1954,3,4,FtW,BH,Born,N/A,Kansas,N
1954,3,5,Bos,Henry,Daubenschmidt,N/A,St. Francis (NY),N
1954,3,6,Syr,Jim,Tucker,TuckeJi01,Duquesne,N
1954,3,7,ROC,Lee,Morton,N/A,Cornell,N
1954,3,8,NYK,Don,Anielak,AnielDo01,SW Missouri,N
1954,3,9,MIE,Don,Lance,N/A,Rice,N
1954,4,1,N/A,Burt,Spice,N/A,Toledo,N
1954,4,2,MI1,Phil,Martin,MartiPh01,Toledo,N
1954,4,3,PH1,Chuck,Noble,NobleCh01,Louisville,N
1954,4,4,FtW,Mel,Thompson,N/A,North Carolina State,N
1954,4,5,Bos,Ron,Perry,N/A,Holy Cross,N
1954,4,6,Syr,Don,McLane,N/A,Duquesne,N
1954,4,7,ROC,Art,Spoelstra,SpoelAr01,Western Kentucky,N
1954,4,8,NYK,Don,Lange,N/A,Navy,N
1954,4,9,MIE,Gene,Schwinger,N/A,Rice,N
1954,5,1,N/A,Lou,Scott,N/A,Indiana,N
1954,5,2,MI1,Paul,Ebert,N/A,Ohio State,N
1954,5,3,PH1,Rudy,D'Emilio,N/A,Duke,N
1954,5,4,FtW,Dutch,Burch,N/A,Pittsburgh,N
1954,5,5,Bos,Troy,Burris,N/A,West Texas,N
1954,5,6,Syr,Paul,Pottenburgh,N/A,Siena,N
1954,5,7,ROC,Bo,Erias,EriasBo01,Niagara,N
1954,5,8,NYK,Jesse,Priscock,N/A,Kansas State,N
1954,5,9,MIE,Buzz,Bennett,N/A,Minnesota,N
1954,6,1,N/A,Bob,Heim,N/A,Xavier (OH),N
1954,6,2,MI1,Bob,Carney,CarneBo01,Bradley,N
1954,6,3,PH1,Len,Winogard,N/A,Brandeis,N
1954,6,4,FtW,Charles,Kraak,N/A,Indiana,N
1954,6,5,Bos,Otto,Krieghauser,N/A,Washington (MO),N
1954,6,6,Syr,Norman,Pott,N/A,Wheaton,N
1954,6,7,ROC,James,Davis,DavisJa01,St. John's,N
1954,6,8,NYK,Ron,Rivers,N/A,Wyoming,N
1954,6,9,MIE,Nick,Revon,N/A,Mississippi Southern,N
1954,7,1,N/A,Joe,Pehanick,N/A,Seattle,N
1954,7,2,MI1,Alan,Kelley,N/A,Kansas,N
1954,7,3,PH1,Bob,Brady,N/A,San Diego State,N
1954,7,4,FtW,Bernie,Janicki,N/A,Duke,N
1954,7,5,Bos,Paul,Estergaard,N/A,Bradley,N
1954,7,6,Syr,Gus,Levett,N/A,Franklin & Marshall,N
1954,7,7,ROC,Bill,Hull,N/A,Utah State,N
1954,7,8,NYK,Solly,Walker,N/A,St. John's,N
1954,7,9,MIE,Dan,Finch,N/A,Vanderbilt,N
1954,8,1,N/A,Harry,Brooks,N/A,Seton Hall,N
1954,8,2,MI1,Dick,Nunneley,N/A,Tulsa,N
1954,8,3,PH1,Bob,Hodges,N/A,East Carolina,N
1954,8,4,FtW,Don,Bielke,BielkDo01,Valparaiso,N
1954,8,5,Bos,Jim,Young,N/A,Santa Clara,N
1954,8,6,Syr,Mel,Besdin,N/A,Syracuse,N
1954,8,7,ROC,Paul,Morrow,N/A,Wisconsin,N
1954,8,8,NYK,Cob,Jarvis,N/A,Mississippi State,N
1954,8,9,MIE,Bob,Hopkins,N/A,Pasadena,N
1954,9,1,N/A,Ron,Goerrs,N/A,Concordia (MO),N
1954,9,2,MI1,Hal,Cervini,N/A,Tulane,N
1954,9,3,PH1,Vince,Leta,N/A,Lycoming,N
1954,9,4,FtW,Joel,Hittleman,N/A,Loyola (MD),N
1954,9,5,Syr,Fletcher,Johnson,N/A,Duquesne,N
1954,9,6,ROC,Roy,Irvin,N/A,Southern California,N
1954,9,7,NYK,Henry,Duckham,N/A,Brooklyn Polytechnic,N
1954,9,8,MIE,Dick,Garmaker,GarmaDi01,Minnesota,N
1954,10,1,N/A,Gary,Shivers,N/A,Houston,N
1954,10,2,MI1,Joe,Bertrand,N/A,Notre Dame,N
1954,10,3,PH1,Bill,Sullivan,N/A,Notre Dame,N
1954,10,4,FtW,Phil,Larson,N/A,Brigham Young,N
1954,10,5,Bos,Tony,Daukas,N/A,Boston College,N
1954,10,6,Syr,Jack,Davidson,N/A,UCLA,N
1954,10,7,ROC,Ed,Parchinski,N/A,Fordham,N
1954,10,8,NYK,John,Clune,N/A,Navy,N
1954,10,9,MIE,John,Blever,N/A,Northwestern,N
1954,11,1,N/A,Elliott,Karver,N/A,George Washington,N
1954,11,2,MI1,Jerry,Domerschick,N/A,CCNY,N
1954,11,3,PH1,Frank,O'Hara,N/A,La Salle,N
1954,11,4,FtW,Forrest,Jackson,N/A,Taylor,N
1954,11,5,Bos,Bill,Johnson,N/A,Nebraska,N
1954,11,7,ROC,John,Paxson,N/A,Dayton,N
1954,11,8,NYK,Bob,Walter,N/A,Oklahoma,N
1954,12,2,MI1,Ron,Weisner,N/A,Wisconsin,N
1954,12,3,PH1,John,Glinski,N/A,None,N
1954,12,8,NYK,Bill,Stickel,N/A,Hastings,N
1954,13,3,PH1,John,Holup,N/A,George Washington,N
1955,0,0,FTW,Don,Belcher,N/A,Louisiana State,N
1955,0,0,FTW,Tom,Harrold,N/A,Colorado,N
1955,0,0,FTW,Happy,Mahfouz,N/A,Spring Hill,N
1955,0,0,FTW,Tom,Mock,N/A,Colorado,N
1955,0,0,FTW,Tom,Mixon,N/A,Mercer,N
1955,0,0,FTW,Bob,Reiter,N/A,Missouri,N
1955,0,0,FTW,Ray,Warren,N/A,Texas Christian,N
1955,0,0,MI1,Harvey,Babetch,N/A,Bradley,N
1955,0,0,MI1,Dick,Cable,N/A,Wisconsin,N
1955,0,0,MI1,Lynn,Cole,N/A,Creighton,N
1955,0,0,MI1,Joe,Fitt,N/A,???,N
1955,0,0,MI1,Charles,Hoxie,N/A,Niagara,N
1955,0,0,MI1,Ed,OConnor,N/A,Manhattan,N
1955,0,0,MI1,Bill,Reigel,N/A,McNeese,N
1955,0,0,MI1,Dick,Welsh,N/A,Southern California,N
1955,0,0,MIE,Don,Boldebuck,N/A,Houston,N
1955,0,0,MIE,Don,Bragg,N/A,UCLA,N
1955,0,0,MIE,KC,Jones,JonesKC01,San Francisco,N
1955,0,0,MIE,Jim,Scott,N/A,West Texas,N
1955,0,0,MIE,Bill,Warden,N/A,North Central (IL),N
1955,0,0,MIE,ONeal,Weaver,N/A,Midwestern (TX),N
1955,0,0,ROC,Bob,Armstrong,ArmstBo01,Michigan State,N
1955,0,0,ROC,Harry,Jorgensen,N/A,Wyoming,N
1955,0,0,ROC,Jerry,Jung,N/A,Kansas State,N
1955,0,0,ROC,Jim,McConnell,N/A,Niagara,N
1955,0,0,ROC,John,Prudhoe,N/A,Louisville,N
1955,0,0,ROC,Art,Quimby,N/A,Connecticut,N
1955,0,0,ROC,Tony,Vlastelica,N/A,Oregon State,N
1955,0,0,SYR,Cliff,Dwyer,N/A,North Carolina State,N
1955,0,0,SYR,Ed,Galvin,N/A,Loyola (LA),N
1955,0,0,SYR,Stan,Glowaski,N/A,Seattle,N
1955,0,0,SYR,Russ,Lawler,N/A,Stanford,N
1955,0,0,SYR,Marty,Satalino,N/A,St. John's,N
1955,0,0,SYR,Ron,Tomsic,N/A,Stanford,N
1955,1,1,MI1,Dick,Ricketts,RickeDi01,Duquesne,N
1955,1,2,ROC,Maurice,Stokes,StokeMa01,St. Francis (PA),N
1955,1,3,PH1,Tom,Gola,GolaTo01 ,La Salle,N
1955,1,4,Bos,Jim,Loscutoff,LoscuJi01,Oregon,N
1955,1,5,NYK,Ken,Sears,SearsKe01,Santa Clara,N
1955,1,6,MIE,Dick,Garmaker,GarmaDi01,Minnesota,N
1955,1,7,Syr,Ed,Conlin,ConliEd01,Fordham,N
1955,1,8,FtW,John,Horan,HoranJo01,Dayton,N
1955,2,1,MI1,Jack,Stephens,StephJa01,Notre Dame,N
